Id,Url,Brand,Model,Year,EngineVolume,Power,Drive,Mileage,Price
5378,https://gorno-altaysk.drom.ru/nissan/murano/48823041.html,Nissan,Murano,2005,3.5,245,4WD,186000.0,650000
5379,https://ulan-ude.drom.ru/nissan/serena/48822159.html,Nissan,Serena,2006,2.0,137,передний,280000.0,650000
5380,https://sevastopol.drom.ru/nissan/teana/48822130.html,Nissan,Teana,2008,2.5,182,передний,243000.0,800000
5381,https://biysk.drom.ru/nissan/teana/48822006.html,Nissan,Teana,2006,3.5,245,передний,185000.0,455000
5384,https://chelyabinsk.drom.ru/nissan/teana/49151904.html,Nissan,Teana,2011,2.5,167,4WD,267000.0,860000
5386,https://ekaterinburg.drom.ru/nissan/x-trail/47456787.html,Nissan,X-Trail,2012,2.0,141,4WD,74344.0,1198000
5387,https://chelyabinsk.drom.ru/nissan/juke/49151766.html,Nissan,Juke,2012,1.6,117,передний,131000.0,770000
5388,https://tolbazy.drom.ru/nissan/x-trail/48827203.html,Nissan,X-Trail,2011,2.0,141,4WD,199000.0,1150000
5389,https://krasnodar.drom.ru/nissan/teana/48826927.html,Nissan,Teana,2011,2.5,182,передний,219000.0,770000
5390,https://tula.drom.ru/nissan/qashqai/48826816.html,Nissan,Qashqai,2011,2.0,141,передний,138200.0,890000
5391,https://perm.drom.ru/nissan/qashqai_2/48826617.html,Nissan,Qashqai+2,2011,2.0,141,передний,205000.0,960000
5393,https://habarovsk.drom.ru/nissan/juke/48362336.html,Nissan,Juke,2012,1.5,114,передний,116000.0,800000
5394,https://simferopol.drom.ru/nissan/qashqai/48826485.html,Nissan,Qashqai,2012,1.6,117,передний,164000.0,1150000
5395,https://bryansk.drom.ru/nissan/juke/48826454.html,Nissan,Juke,2012,1.6,117,передний,62000.0,950000
5396,https://tver.drom.ru/nissan/juke/48826321.html,Nissan,Juke,2011,1.6,190,4WD,103510.0,995000
5397,https://habarovsk.drom.ru/nissan/juke/46850764.html,Nissan,Juke,2014,1.5,114,передний,96000.0,920000
5400,https://omsk.drom.ru/nissan/patrol/48825803.html,Nissan,Patrol,2011,5.6,405,4WD,170.0,2190000
5405,https://birobidzhan.drom.ru/nissan/note/45835372.html,Nissan,Note,2016,1.2,79,передний,104000.0,647000
5406,https://chita.drom.ru/nissan/dayz/48501645.html,Nissan,DAYZ,2018,0.7,64,передний,66000.0,595000
5407,https://vladivostok.drom.ru/nissan/march/48471073.html,Nissan,March,2018,1.2,79,передний,28000.0,640000
5409,https://sochi.drom.ru/nissan/serena/48827107.html,Nissan,Serena,2015,2.0,147,передний,157000.0,1400000
5410,https://habarovsk.drom.ru/nissan/juke/48025385.html,Nissan,Juke,2016,1.5,114,передний,68000.0,1010000
5412,https://habarovsk.drom.ru/nissan/juke/46748308.html,Nissan,Juke,2015,1.5,114,передний,39000.0,1020000
5413,https://habarovsk.drom.ru/nissan/juke/46923697.html,Nissan,Juke,2015,1.5,114,передний,104000.0,1030000
5491,https://ekaterinburg.drom.ru/ravon/r2/48825403.html,Ravon,R2,2017,1.2,85,передний,34500.0,595000
5492,https://spb.drom.ru/ravon/r2/48817588.html,Ravon,R2,2018,1.3,85,передний,53033.0,479789
5493,https://spb.drom.ru/ravon/r2/48134843.html,Ravon,R2,2016,1.2,85,передний,125150.0,389000
5494,https://sevastopol.drom.ru/ravon/gentra/49150767.html,Ravon,Gentra,2017,1.5,107,передний,61000.0,645000
5496,https://almetievsk.drom.ru/ravon/nexia_r3/49148855.html,Ravon,Nexia R3,2017,1.5,106,передний,130000.0,525000
5499,https://perm.drom.ru/ravon/nexia_r3/46455649.html,Ravon,Nexia R3,2018,1.5,107,передний,63000.0,595000
5500,https://omsk.drom.ru/ravon/r2/49142997.html,Ravon,R2,2016,1.2,86,передний,72.0,660000
5501,https://nizhniy-novgorod.drom.ru/ravon/r4/49142149.html,Ravon,R4,2017,1.5,106,передний,86913.0,729000
5504,https://samara.drom.ru/ravon/nexia_r3/47781489.html,Ravon,Nexia R3,2017,1.5,107,передний,81000.0,570000
5505,https://ufa.drom.ru/ravon/nexia_r3/46790141.html,Ravon,Nexia R3,2017,1.5,107,передний,107828.0,649000
5506,https://yuzhnouralsk.drom.ru/ravon/r4/49139488.html,Ravon,R4,2017,1.5,106,передний,146000.0,680000
5507,https://chelyabinsk.drom.ru/ravon/nexia_r3/48077898.html,Ravon,Nexia R3,2017,1.5,107,передний,67000.0,589000
5509,https://novosibirsk.drom.ru/ravon/r4/49133525.html,Ravon,R4,2017,1.5,106,передний,172000.0,665000
5510,https://barnaul.drom.ru/ravon/r2/48804702.html,Ravon,R2,2017,1.2,86,передний,45000.0,620000
5511,https://chelyabinsk.drom.ru/pontiac/vibe/47793402.html,Pontiac,Vibe,2003,1.8,173,передний,270000.0,355000
5512,https://novokuznetsk.drom.ru/pontiac/vibe/49124158.html,Pontiac,Vibe,2005,1.8,131,передний,193258.0,550000
5515,https://moscow.drom.ru/pontiac/sunfire/48469091.html,Pontiac,Sunfire,2000,2.2,117,передний,216100.0,350000
5516,https://belorechensk.drom.ru/pontiac/sunbird/49138099.html,Pontiac,Sunbird,1994,2.0,110,передний,197000.0,165000
5518,https://novosibirsk.drom.ru/pontiac/vibe/49133764.html,Pontiac,Vibe,2003,1.8,124,4WD,140000.0,260000
5519,https://novorossiysk.drom.ru/pontiac/vibe/48806613.html,Pontiac,Vibe,2004,1.8,132,передний,320000.0,435000
5521,https://kemerovo.drom.ru/pontiac/vibe/48801253.html,Pontiac,Vibe,2003,1.8,124,4WD,129880.0,580000
5522,https://chita.drom.ru/pontiac/vibe/48630385.html,Pontiac,Vibe,2002,1.8,130,передний,80000.0,320000
5525,https://kurgan.drom.ru/pontiac/vibe/46882387.html,Pontiac,Vibe,2007,1.8,132,передний,146000.0,550000
5526,https://novosibirsk.drom.ru/pontiac/vibe/46650748.html,Pontiac,Vibe,2003,1.8,124,4WD,229000.0,495000
5527,https://chelyabinsk.drom.ru/pontiac/vibe/49130707.html,Pontiac,Vibe,2003,1.8,124,4WD,156000.0,450000
5528,https://ishim.drom.ru/pontiac/vibe/49125177.html,Pontiac,Vibe,2005,1.8,124,4WD,220000.0,550000
5532,https://krasnogvardeyskoe.drom.ru/tianma/century/49096744.html,Tianma,Century,2006,2.4,125,4WD,165000.0,290000
5586,https://chelyabinsk.drom.ru/lexus/is350/48477152.html,Lexus,IS350,2009,3.5,318,задний,110000.0,1400000
5588,https://krasnoyarsk.drom.ru/lexus/rx350/48473498.html,Lexus,RX350,2007,3.5,276,4WD,380000.0,1400000
5589,https://prokopyevsk.drom.ru/lexus/rx350/48473094.html,Lexus,RX350,2008,3.5,276,4WD,232000.0,1100000
5590,https://yakutsk.drom.ru/lexus/lx570/48471920.html,Lexus,LX570,2008,5.7,367,4WD,280000.0,2500000
5591,https://ulan-ude.drom.ru/lexus/rx350/48471857.html,Lexus,RX350,2006,3.5,276,4WD,234628.0,1050000
5593,https://komsomolsk.drom.ru/lexus/gx470/47901090.html,Lexus,GX470,2008,4.7,263,4WD,173500.0,2355000
5594,https://komsomolsk.drom.ru/lexus/gx470/47852056.html,Lexus,GX470,2007,4.7,263,4WD,163000.0,1990000
5596,https://svobodniy.drom.ru/lexus/gx470/47788828.html,Lexus,GX470,2005,4.7,270,4WD,5000.0,1850000
5597,https://chelyabinsk.drom.ru/lexus/rx270/49151817.html,Lexus,RX270,2014,2.7,188,передний,168324.0,2240000
5599,https://kazan.drom.ru/lexus/lx570/48824050.html,Lexus,LX570,2014,5.7,367,4WD,237000.0,4370000
5600,https://saratov.drom.ru/lexus/rx270/48823354.html,Lexus,RX270,2012,2.7,188,передний,140000.0,2290000
5602,https://astrahan.drom.ru/lexus/is250/48822306.html,Lexus,IS250,2013,2.5,208,задний,176000.0,1850000
5604,https://vitim.drom.ru/lexus/lx570/48819095.html,Lexus,LX570,2012,5.7,367,4WD,222000.0,3390000
5605,https://magadan.drom.ru/lexus/rx350/48818705.html,Lexus,RX350,2010,3.5,275,4WD,120000.0,1920000
5609,https://pyatigorsk.drom.ru/lexus/gx460/48478100.html,Lexus,GX460,2012,4.6,296,4WD,185000.0,2880000
5611,https://krasnodar.drom.ru/lexus/is250/48199858.html,Lexus,IS250,2014,2.5,204,задний,152000.0,1945000
5613,https://vladivostok.drom.ru/lexus/gx460/48148157.html,Lexus,GX460,2010,4.6,296,4WD,225000.0,2700000
5614,https://simferopol.drom.ru/lexus/rx350/48132415.html,Lexus,RX350,2014,3.5,277,4WD,140000.0,2600000
5616,https://chita.drom.ru/lexus/ct200h/48127718.html,Lexus,CT200h,2011,1.8,99,передний,123000.0,1300000
5617,https://moscow.drom.ru/lexus/lx450d/49021597.html,Lexus,LX450d,2016,4.5,272,4WD,170000.0,6300000
5619,https://vladivostok.drom.ru/lexus/es300h/48135065.html,Lexus,ES300h,2019,2.5,178,передний,130000.0,2700000
5620,https://moscow.drom.ru/lexus/rx300/48827098.html,Lexus,RX300,2019,2.0,238,4WD,66050.0,4590000
5621,https://novosibirsk.drom.ru/lexus/es300h/48826859.html,Lexus,ES300h,2015,2.5,161,передний,91000.0,2800000
5622,https://ufa.drom.ru/lexus/rx200t/48825350.html,Lexus,RX200t,2019,2.0,238,4WD,66951.0,4704500
5625,https://moscow.drom.ru/lexus/es250/48825068.html,Lexus,ES250,2018,2.5,200,передний,62200.0,3500000
5626,https://habarovsk.drom.ru/lexus/es300h/48840595.html,Lexus,ES300h,2018,2.5,178,передний,105000.0,2750000
5627,https://nakhodka.drom.ru/lexus/lx570/48820758.html,Lexus,LX570,2017,5.7,367,4WD,87000.0,6800000
5628,https://ussuriisk.drom.ru/lexus/rx300/48820319.html,Lexus,RX300,2018,2.0,238,4WD,102000.0,3900000
5688,https://krasnodar.drom.ru/scion/xb/49109123.html,Scion,xB,2004,1.5,108,передний,140000.0,455000
5691,https://sochi.drom.ru/scion/tc/49076775.html,Scion,tC,2006,2.4,162,передний,109000.0,459000
5693,https://tyumen.drom.ru/scion/xb/49049670.html,Scion,xB,2004,1.5,108,передний,260000.0,450000
5695,https://moscow.drom.ru/scion/xb/48328169.html,Scion,xB,2004,1.5,108,передний,192000.0,580000
5697,https://moscow.drom.ru/scion/xa/49003405.html,Scion,xA,2004,1.5,110,передний,171600.0,400000
5698,https://tyumen.drom.ru/scion/xa/48833535.html,Scion,xA,2005,1.5,110,передний,146000.0,465000
5699,https://odintsovo.drom.ru/scion/xb/48657244.html,Scion,xB,2005,1.5,108,передний,228000.0,550000
5700,https://barnaul.drom.ru/scion/tc/21681943.html,Scion,tC,2010,2.4,163,передний,230000.0,900000
5703,https://nakhodka.drom.ru/subaru/r2/48823621.html,Subaru,R2,2004,0.7,46,4WD,133000.0,255000
5704,https://bagdarin.drom.ru/subaru/forester/48819983.html,Subaru,Forester,2001,2.0,137,4WD,396000.0,430000
5705,https://spb.drom.ru/subaru/impreza_wrx/48817539.html,Subaru,Impreza WRX,2000,2.0,218,4WD,115350.0,749000
5708,https://barnaul.drom.ru/subaru/legacy/48471688.html,Subaru,Legacy,2001,2.0,137,4WD,326000.0,435000
5710,https://petropavlovsk-kamchatskiy.drom.ru/subaru/forester/48471076.html,Subaru,Forester,2000,2.0,137,4WD,177801.0,600000
5713,https://novosibirsk.drom.ru/subaru/impreza/47796926.html,Subaru,Impreza,2001,1.5,100,передний,200000.0,250000
5714,https://chistoozernoe.drom.ru/subaru/forester/47701767.html,Subaru,Forester,2001,2.0,240,4WD,190000.0,850000
5715,https://kemerovo.drom.ru/subaru/forester/47595318.html,Subaru,Forester,2003,2.0,177,4WD,205000.0,670000
5716,https://nakhodka.drom.ru/subaru/impreza/47462663.html,Subaru,Impreza,2000,2.0,155,4WD,150000.0,450000
5717,https://komsomolsk.drom.ru/subaru/forester/47456569.html,Subaru,Forester,2004,2.0,137,4WD,230000.0,600000
5720,https://pospeliha.drom.ru/subaru/legacy/47126899.html,Subaru,Legacy,2000,2.0,137,4WD,448188.0,550000
5721,https://blagoveshchensk.drom.ru/subaru/impreza/46337246.html,Subaru,Impreza,2004,1.5,100,передний,171000.0,310000
5722,https://achinsk.drom.ru/subaru/forester/45929654.html,Subaru,Forester,2000,2.0,240,4WD,167008.0,900000
5723,https://novosibirsk.drom.ru/subaru/impreza/48822983.html,Subaru,Impreza,2006,1.5,100,передний,227000.0,460000
5728,https://ulan-ude.drom.ru/subaru/forester/48563584.html,Subaru,Forester,2005,2.0,140,4WD,254000.0,730000
5729,https://ekaterinburg.drom.ru/subaru/impreza/48478286.html,Subaru,Impreza,2007,2.0,150,4WD,259000.0,600000
5731,https://gorno-altaysk.drom.ru/subaru/b9_tribeca/48476631.html,Subaru,B9 Tribeca,2006,3.0,245,4WD,227000.0,770000
5805,https://tyumen.drom.ru/moskvitch/412/48133225.html,Москвич,412,1981,1.5,75,задний,50000.0,25000
5806,https://novosibirsk.drom.ru/moskvitch/401/47791677.html,Москвич,401,1954,1.1,26,задний,100000.0,350000
5811,https://tomsk.drom.ru/moskvitch/401/45726761.html,Москвич,401,1955,1.2,35,задний,10000.0,120000
5815,https://raevskaya.drom.ru/moskvitch/403/47393337.html,Москвич,403,1964,1.4,45,задний,77777.0,65000
5816,https://irkutsk.drom.ru/moskvitch/2141/49143493.html,Москвич,2141,1992,1.6,76,передний,70197.0,70000
5817,https://krymsk.drom.ru/moskvitch/2140/48813621.html,Москвич,2140,1987,1.5,75,задний,177601.0,35000
5818,https://neya.drom.ru/moskvitch/2141/48464448.html,Москвич,2141,1992,1.5,72,передний,30000.0,55000
5875,https://barnaul.drom.ru/other/handmade/44637172.html,Прочие авто,Самособранные,2019,2.4,76,4WD,100000.0,370000
5883,https://dalnerechensk.drom.ru/other/handmade/47508087.html,Прочие авто,Самособранные,2022,2.5,90,4WD,200.0,600000
5885,https://grozniy.drom.ru/other/rus/49135890.html,Прочие авто,Россия и СНГ,2008,1.6,82,передний,200000.0,350000
5888,https://berezovskiy-kemer.drom.ru/other/handmade/47768637.html,Прочие авто,Самособранные,2013,1.0,20,4WD,1000.0,110000
5902,https://orsk.drom.ru/lada/2105/48825875.html,Лада,2105,2002,1.5,71,задний,77600.0,58000
5903,https://kurgan.drom.ru/lada/2110/48825711.html,Лада,2110,2003,1.5,78,передний,121552.0,35000
5904,https://tula.drom.ru/lada/2110/48825153.html,Лада,2110,2002,1.5,77,передний,118000.0,130000
5906,https://novorossiysk.drom.ru/lada/2114/48825000.html,Лада,2114 Самара,2003,1.5,77,передний,185000.0,105000
5907,https://vsevolozhsk.drom.ru/lada/2110/48824959.html,Лада,2110,2000,1.5,92,передний,125000.0,45000
5909,https://oktyabrsk.drom.ru/lada/2114/48824848.html,Лада,2114 Самара,2004,1.5,77,передний,100000.0,79000
5910,https://simferopol.drom.ru/lada/21099/48824491.html,Лада,21099,2002,1.5,78,передний,250000.0,83000
5912,https://chelyabinsk.drom.ru/lada/2107/49151946.html,Лада,2107,2008,1.6,74,задний,110000.0,125000
5915,https://krasnodar.drom.ru/lada/kalina/48827111.html,Лада,Калина,2008,1.4,88,передний,205800.0,230000
5917,https://novokuznetsk.drom.ru/lada/2112/48826894.html,Лада,2112,2008,1.6,89,передний,200000.0,170000
5918,https://buzuluk.drom.ru/lada/2112/48826800.html,Лада,2112,2005,1.6,89,передний,200000.0,165000
5920,https://kirov-kaluzh.drom.ru/lada/2107/48826344.html,Лада,2107,2009,1.6,74,задний,20000.0,90000
5923,https://kazan.drom.ru/lada/priora/48825998.html,Лада,Приора,2009,1.6,98,передний,136000.0,250000
5925,https://kazan.drom.ru/lada/2107/48825312.html,Лада,2107,2007,1.6,74,задний,70000.0,85000
5928,https://ekaterinburg.drom.ru/lada/kalina/48825113.html,Лада,Калина,2008,1.6,80,передний,199000.0,170000
5929,https://chelyabinsk.drom.ru/lada/2107/48824973.html,Лада,2107,2008,1.6,74,задний,65000.0,68000
5931,https://kazan.drom.ru/lada/kalina/48824682.html,Лада,Калина,2007,1.6,80,передний,235000.0,185000
5933,https://chelyabinsk.drom.ru/lada/granta/49151797.html,Лада,Гранта,2014,1.6,87,передний,168250.0,375000
5936,https://ulyanovsk.drom.ru/lada/priora/48827285.html,Лада,Приора,2010,1.6,98,передний,116022.0,287000
5940,https://volgograd.drom.ru/lada/kalina/48827096.html,Лада,Калина,2011,1.6,84,передний,145000.0,240000
5997,https://sevastopol.drom.ru/skoda/fabia/49145231.html,Skoda,Fabia,2001,1.4,68,передний,300000.0,260000
6010,https://biysk.drom.ru/skoda/fabia/49126988.html,Skoda,Fabia,2001,1.4,100,передний,201000.0,180000
6012,https://chelyabinsk.drom.ru/skoda/octavia/49151785.html,Skoda,Octavia,2008,1.6,102,передний,223000.0,450000
6013,https://chelyabinsk.drom.ru/skoda/octavia/49151760.html,Skoda,Octavia,2008,1.6,102,передний,320000.0,400000
6015,https://lipetsk.drom.ru/skoda/fabia/48825128.html,Skoda,Fabia,2008,1.2,70,передний,208000.0,350000
6017,https://magnitogorsk.drom.ru/skoda/octavia/48822921.html,Skoda,Octavia,2009,1.8,152,передний,210000.0,600000
6020,https://stariy-oskol.drom.ru/skoda/octavia/48474876.html,Skoda,Octavia,2006,1.4,75,передний,251000.0,400000
6022,https://moscow.drom.ru/skoda/octavia/48131478.html,Skoda,Octavia,2007,1.8,150,передний,187455.0,530000
6024,https://ufa.drom.ru/skoda/octavia/47795589.html,Skoda,Octavia,2006,1.4,75,передний,240000.0,340000
6025,https://kazan.drom.ru/skoda/fabia/47789479.html,Skoda,Fabia,2006,1.4,75,передний,199000.0,360000
6028,https://barabinsk.drom.ru/skoda/octavia/49150429.html,Skoda,Octavia,2005,1.4,75,передний,95000.0,320000
6029,https://petrozavodsk.drom.ru/skoda/fabia/49150204.html,Skoda,Fabia,2009,1.2,70,передний,171198.0,450000
6030,https://samara.drom.ru/skoda/octavia/49150198.html,Skoda,Octavia,2007,1.4,75,передний,197160.0,349000
6033,https://simferopol.drom.ru/skoda/yeti/48827120.html,Skoda,Yeti,2014,1.8,152,4WD,170000.0,1100000
6034,https://kizilskoe.drom.ru/skoda/roomster/48827084.html,Skoda,Roomster,2011,1.4,86,передний,187000.0,650000
6036,https://spb.drom.ru/skoda/fabia/48826453.html,Skoda,Fabia,2012,1.2,70,передний,142444.0,395000
6037,https://samara.drom.ru/skoda/octavia/48825694.html,Skoda,Octavia,2013,1.2,105,передний,228000.0,699900
6038,https://perm.drom.ru/skoda/fabia/48825392.html,Skoda,Fabia,2012,1.4,86,передний,192988.0,497000
6039,https://spb.drom.ru/skoda/octavia/48825279.html,Skoda,Octavia,2013,1.2,105,передний,180132.0,689000
6041,https://spb.drom.ru/skoda/octavia/48823167.html,Skoda,Octavia,2011,1.6,102,передний,241000.0,650000
6042,https://bakabanovo.drom.ru/skoda/octavia/48821000.html,Skoda,Octavia,2014,1.8,180,передний,196500.0,1240000
6043,https://moscow.drom.ru/skoda/octavia/48819715.html,Skoda,Octavia,2011,1.8,152,передний,279000.0,350000
6044,https://barnaul.drom.ru/skoda/octavia/48818128.html,Skoda,Octavia,2012,1.8,152,4WD,153000.0,1150000
6046,https://moscow.drom.ru/skoda/yeti/48817584.html,Skoda,Yeti,2014,1.4,122,передний,178766.0,799000
6117,https://slavgorod.drom.ru/zx/grandtiger/49070209.html,ZX,GrandTiger,2007,2.4,128,4WD,180000.0,500000
6118,https://kamensk-uralskiy.drom.ru/zx/landmark/49062178.html,ZX,Landmark,2007,2.4,128,4WD,122000.0,510000
6120,https://khanty-mansiysk.drom.ru/zx/landmark/49014924.html,ZX,Landmark,2008,2.4,136,4WD,222900.0,375000
6121,https://sevastopol.drom.ru/zx/admiral/49003380.html,ZX,Admiral,2005,2.2,105,4WD,195376.0,150000
6123,https://biysk.drom.ru/zx/landmark/46712046.html,ZX,Landmark,2007,2.4,126,4WD,151957.0,490000
6124,https://nizhniy-tagil.drom.ru/zx/landmark/48144310.html,ZX,Landmark,2007,2.4,128,4WD,200000.0,300000
6125,https://novosibirsk.drom.ru/renault/symbol/48821063.html,Renault,Symbol,2004,1.4,75,передний,330000.0,260000
6126,https://ulan-ude.drom.ru/renault/symbol/48570283.html,Renault,Symbol,2004,1.4,75,передний,320000.0,198000
6131,https://chelyabinsk.drom.ru/renault/laguna/48474309.html,Renault,Laguna,2002,1.6,107,передний,240000.0,470000
6132,https://chernogorsk.drom.ru/renault/laguna/48131276.html,Renault,Laguna,2003,1.8,123,передний,278308.0,300000
6134,https://tyumen.drom.ru/renault/symbol/47788504.html,Renault,Symbol,2003,1.4,75,передний,318263.0,160000
6135,https://novosibirsk.drom.ru/renault/laguna/47768480.html,Renault,Laguna,2001,1.8,120,передний,460000.0,390000
6139,https://velikie-luki.drom.ru/renault/megane/49147718.html,Renault,Megane,2004,1.6,113,передний,200000.0,350000
6144,https://kazan.drom.ru/renault/laguna/48813538.html,Renault,Laguna,2001,1.9,120,передний,350000.0,265000
6146,https://tver.drom.ru/renault/megane/48826982.html,Renault,Megane,2008,1.6,115,передний,229565.0,380000
6147,https://barnaul.drom.ru/renault/logan/48825232.html,Renault,Logan,2008,1.4,75,передний,270000.0,290000
6210,https://vologda.drom.ru/renault/duster/48825573.html,Renault,Duster,2020,2.0,143,4WD,78097.0,1345000
